,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
14,1636148068921376768,Gaia DR3 604917629355042176,604917629355042176,268619253,2016.0,132.84496547830224,0.014302257,11.800481666248837,0.007972482,1.1576240674580507,0.018031307,64.20079,11.329171,-10.965692689097807,0.0181951,-2.8467022804416047,0.013601324,-0.2710338,0.026970647,-0.0069130375,-0.0752417,0.10428491,-0.011214803,0.06071742,0.31606832,-0.29144898,-0.26549247,375,375,367,8,-0.7154119,695.9868,0.07187401,7.7119284,31,False,1.4639198,,,,,,,,43,17,0.026586661,47,8,0,0.07026175,12.67058,0,0,0.9726176,,,,,,,,,False,374,1610568.1927740597,217.02054,7421.271,10.169919,43,707916.2360026292,218.133,3245.3423,10.713588,42,1283472.400955056,274.783,4670.8584,9.476929,1.236451,0,0,0,0,0,1.236659,0.54366875,0.6929903,33.760544,0.13778783,1,18,12,10,118.37946,-1.9096439,0.920041,701.68555,1.0837097,4750.0,2.5,0.0,222,,,,9.210403,0.01879315,2,125.22058,NOT_AVAILABLE,215.70512237769472,31.91421098443856,131.97879416033345,-5.615709509016202,False,False,0,True,True,True,False,False,False,True,False,1.0225834e-13,5.107753e-13,0.9999767,,,,,,,,,,,,,,,,,,,,,,,0.010715965823813761
15,1636148068921376768,Gaia DR3 604917732434325248,604917732434325248,202270059,2016.0,132.8456268130823,0.016089829,11.820309197285223,0.008665744,1.1856353394322168,0.019077068,62.14977,11.103244,-10.656424678884399,0.021016864,-3.118113620425383,0.0145979915,-0.25554568,-0.11612497,0.029275637,-0.036421206,0.18093118,-0.028629635,0.066496305,0.074597,-0.15273742,-0.15552042,331,0,330,1,3.3517375,439.326,0.058544803,3.4211657,31,False,1.6014601,,,,,,,,38,16,0.029397722,40,7,0,0.10914236,11.673112,0,0,1.1332363,0.37757707,0.5709735,0.32273528,0.24245521,-178.54764,9.360312,-57.761135,-18.302225,False,324,103249.02111064953,26.527662,3892.1267,13.152652,35,60086.10385689802,29.016674,2070.744,13.391607,35,62134.57522597914,30.94399,2007.969,12.764563,1.1837466,0,1,0,0,0,0.6270447,0.2389555,0.38808918,39.589355,5.0062413,2,16,4,9,10.94938,,,851.52484,,6250.0,4.0,-0.25,111,,,,12.511736,0.068766534,12,,NOT_AVAILABLE,215.68422698993922,31.923098304424805,131.97400515973433,-5.59645244881159,False,False,0,True,True,False,False,False,True,True,False,1.0493143e-13,5.241272e-13,0.999712,6437.5215,6415.63,6449.513,4.1754,4.0253,4.2093,-0.18,-0.1888,-0.1708,883.4884,841.7272,1102.878,0.0796,0.0721,0.0861,0.0692,0.0627,0.0749,0.0373,0.0337,0.0404,MARCS,0.011170118621479822
16,1636148068921376768,Gaia DR3 604917663716360576,604917663716360576,324647624,2016.0,132.86174322974873,7.256874,11.811254406122044,3.9149547,,,,,,,,,-0.22101156,,,,,,,,,,375,375,375,0,2695.5688,111582136.0,64.49781,4094493.2,3,False,,,,,,,,,43,17,12.478242,52,52,0,0.29690656,54.108135,79,0,,,,,,,,,,False,376,886482.5416097668,11773.051,75.29761,10.818192,39,725679.3420850241,2365.0376,306.83627,10.68668,39,842334.5235946896,2756.7517,305.55328,9.934184,1.768804,0,18,0,24,0,0.75249577,-0.13151169,0.88400745,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.7016958262346,31.933635286939918,131.99173204154684,-5.600878070829251,False,False,0,True,True,False,False,False,False,False,False,3.1876188e-09,1.3218071e-09,0.9999065,,,,,,,,,,,,,,,,,,,,,,,0.01155768916701843
17,1636148068921376768,Gaia DR3 604917663713803904,604917663713803904,324682746,2016.0,132.86203403805786,0.10502333,11.810972331836632,0.031669695,1.0112575940484927,0.078494504,12.883164,8.038735,-7.8691243008969405,0.26179996,-1.6426027301167956,0.10689649,0.42961168,0.2864758,-0.093329765,-0.08593293,0.29182243,0.047439672,0.016463622,-0.13797688,-0.2589772,0.87497157,226,0,221,5,35.689247,2258.5115,0.37184942,85.121635,31,False,1.5688182,,,,,,,,26,9,0.3851975,30,5,4,0.11254967,55.0076,23,39,3.1386821,0.28029868,0.8432283,0.37736592,0.58821476,172.0486,-6.665795,56.888763,-9.256672,False,139,92004.89992033486,64.13175,1434.6232,13.27784,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.70213808156228,31.93377572764269,131.9920843424915,-5.601072128976311,False,False,0,False,False,False,False,False,False,True,False,2.0132761e-08,2.2259559e-09,0.999955,,,,,,,,,,,,,,,,,,,,,,,0.011813999769868029
18,1636148068921376768,Gaia DR3 604917659419033600,604917659419033600,1094295944,2016.0,132.8580872508589,0.013448755,11.819144373157416,0.007596446,1.1427199543664086,0.016096551,70.9916,11.595585,-11.284547345415257,0.016954126,-2.6676918088649884,0.013709563,-0.30754346,-0.06766531,-0.08786311,-0.034739934,0.14927419,0.0064363303,0.06667457,0.22414055,-0.08813835,-0.32430726,365,0,360,5,-0.61752355,367.7532,0.0,0.0,31,False,1.572965,,,,,,,,42,17,0.025198203,44,8,0,0.089299515,13.168953,1,0,0.97598296,0.3716104,0.5597136,0.3446821,0.21108064,-175.6998,12.343614,-55.747128,-19.00556,False,371,109297.07178114151,26.158192,4178.3115,13.090845,40,60487.269623776454,40.20666,1504.4092,13.384382,37,69790.50540225302,32.42949,2152.0693,12.638405,1.1919603,0,0,0,0,0,0.7459774,0.29353714,0.45244026,34.800556,2.4073048,2,14,8,9,12.076964,,,852.9503,,6000.0,4.5,-0.25,101,,,,12.420769,0.06455329,6,,NOT_AVAILABLE,215.6914875009332,31.933687637765598,131.9861165034929,-5.594258165946715,False,False,0,True,True,False,False,False,True,True,False,1.03717565e-13,5.1806405e-13,0.99983215,5907.3906,5890.7676,5923.3354,4.0477,4.0212,4.0684,-0.2532,-0.2736,-0.2375,776.6749,746.6748,802.2805,0.0266,0.0161,0.0361,0.0225,0.0136,0.0306,0.0121,0.0073,0.0165,MARCS,0.012095232968318805
19,1636148068921376768,Gaia DR3 604917698074587136,604917698074587136,1633035179,2016.0,132.8400304800094,0.028602244,11.817360873933733,0.015298641,1.1972278837024026,0.033905935,35.310276,11.310134,-10.941749834037864,0.036955442,-2.8630830825637776,0.026664414,-0.24414732,-0.09652943,-0.06287099,-0.063869126,0.17434599,-0.010537304,0.09622387,0.1949929,-0.20384406,-0.13923028,349,0,344,5,2.2739491,416.30798,0.08517528,1.942953,31,False,1.5197688,,,,,,,,40,17,0.05195153,42,7,0,0.097993866,12.227997,1,0,1.0875782,0.4078824,0.5788372,0.354256,0.2385409,-177.76701,8.283464,-57.931732,-17.54827,False,360,18889.89336519627,7.9707413,2369.9043,14.996793,37,9492.716450959213,28.455048,333.60394,15.395066,38,13424.409448140548,17.063736,786.72156,14.428158,1.2131951,0,0,0,0,0,0.96690845,0.39827347,0.568635,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,215.68468090972263,31.91688949839384,131.96951352433274,-5.600778525975656,False,False,0,True,True,False,True,False,True,True,False,1.0266168e-13,5.1937984e-13,0.9999367,5663.9785,5583.595,5678.7583,4.2917,4.2148,4.4076,-0.0784,-0.146,-0.0667,1099.7986,925.9185,1215.5566,0.2508,0.2079,0.261,0.2061,0.1706,0.2147,0.1096,0.0908,0.1143,PHOENIX,0.012231386735577422
20,1636148068921376768,Gaia DR3 604917698073560192,604917698073560192,503048963,2016.0,132.83671750153115,0.8879213,11.810475892920252,0.50826144,-0.2793444206893304,1.131498,-0.24688017,1.9203931,0.08362757993759626,1.180196,-1.9185713769624901,0.954,-0.25839463,-0.07584565,-0.20681934,-0.07486006,0.2759925,0.056177516,-0.044193223,0.32184762,0.10060494,-0.13493854,243,0,242,1,2.4132135,313.94855,1.5598593,0.77479947,95,False,,1.5113729,0.20692016,-0.11567554,-0.20923038,-0.18549407,0.14691961,0.23133844,29,15,1.6879511,31,4,1,0.12968247,7.071205,0,0,1.1116453,0.37493947,0.5663441,0.42379382,0.2210032,177.1635,9.421723,-57.59786,-16.926119,False,252,102.05366671410393,0.7503322,136.01132,20.665295,17,53.07930044205494,7.207538,7.3644147,21.02623,20,65.97282781635442,9.949917,6.6304903,20.199482,1.166564,0,0,0,0,0,0.8267479,0.3609352,0.46581268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.69044836482828,31.911062731158072,131.96825783046913,-5.608285655895164,False,False,0,False,False,False,False,False,False,False,False,0.04669638,1.8586817e-06,0.95329916,,,,,,,,,,,,,,,,,,,,,,,0.013016070645044068
21,1636148068921376768,Gaia DR3 604917526275828992,604917526275828992,1362647434,2016.0,132.8388886582103,0.20461448,11.802286259052298,0.11882191,0.11522104521590404,0.25481933,0.4521676,10.948159,9.156146388991436,0.25226453,-6.002264378200031,0.1887081,-0.27028653,-0.1402612,-0.18688977,0.070120916,0.18990397,0.12149509,-0.17211789,0.38106814,-0.23143013,-0.22676349,369,0,369,0,2.6173663,452.70267,0.4066769,0.7191479,95,False,,1.4875691,0.046405975,-0.11613305,-0.19830678,-0.20861582,-0.0038350613,0.24119763,43,18,0.37150395,46,9,0,0.047451153,10.169533,0,0,1.0977483,0.35862684,0.5465686,0.31854123,0.24464124,-176.98042,11.053436,-56.293755,-20.847551,False,373,516.426468340441,0.9807612,526.5568,18.904846,32,246.89470519406478,11.815758,20.895376,19.357264,31,404.6743006925138,7.435651,54.423523,18.230131,1.2616879,0,6,0,6,0,1.1271324,0.45241737,0.67471504,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.70025802085974,31.909564518479808,131.97254926573544,-5.615589516693989,False,False,0,False,False,False,False,False,True,False,False,8.504138e-11,1.616798e-10,0.9999805,4620.6733,4606.5103,4635.2974,4.8367,4.8174,4.8599,-1.3444,-1.4859,-1.2166,1883.9576,1814.7725,1946.4136,0.0044,0.0013,0.0112,0.0034,0.001,0.0088,0.0019,0.0005,0.0048,MARCS,0.01333541862341249
22,1636148068921376768,Gaia DR3 604917732433399424,604917732433399424,1266735570,2016.0,132.84182602002937,0.54192007,11.820684525717896,0.26803967,1.1289493204221561,0.6264611,1.802106,5.5455637,1.1315416134037979,0.8567635,-5.428893885061957,0.49581233,-0.1985906,-0.16488703,-0.14870277,-0.01124341,0.25259322,-0.00539296,-0.17645751,-0.11861328,-0.26842874,0.15237282,336,0,333,3,1.4989989,386.73923,0.8194379,0.5622864,95,False,,1.365009,0.10601421,-0.17429405,-0.15267998,-0.09178204,-0.1328543,0.15649451,39,16,1.1957328,41,7,0,0.048162676,11.541647,0,0,1.0581455,0.39702305,0.5994654,0.37619147,0.26212403,178.35898,7.0721684,-59.213566,-14.720525,False,336,184.9055650231439,0.92388105,200.14001,20.019993,26,54.50637888612598,7.2274313,7.541598,20.997423,32,220.80381389131887,8.7584505,25.210375,18.887878,1.4889232,0,0,0,0,0,2.1095448,0.97743034,1.1321144,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.68199112629284,31.919876613582044,131.97030535483555,-5.597102339468093,False,False,0,False,False,False,False,False,False,False,False,9.726585e-13,3.4322184e-08,0.9999858,,,,,,,,,,,,,,,,,,,,,,,0.01335621939479733
23,1636148068921376768,Gaia DR3 604917698074668032,604917698074668032,25256061,2016.0,132.83687655505196,4.305992,11.813775073325665,1.3651683,,,,,,,,,-0.7402685,,,,,,,,,,103,0,103,0,1.3719652,117.73469,2.2208383,0.72227824,3,False,,,,,,,,,12,7,7.0649724,12,1,1,0.041864447,100.09466,0,0,,0.7665954,0.70015603,0.3211358,0.19951797,-162.8805,14.173978,-40.70799,12.760463,False,101,75.35101536134033,1.0263805,73.41431,20.994644,5,50.50442416785709,6.583392,7.6714897,21.08022,9,90.4129870869834,17.45923,5.1785207,19.857319,1.8701462,0,0,0,0,0,1.2229004,0.085575104,1.1373253,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.68699536949572,31.91258502308479,131.96750750310107,-5.605068325957445,False,False,0,False,False,False,False,False,False,False,False,1.1903492e-05,0.0,0.99874383,,,,,,,,,,,,,,,,,,,,,,,0.013396008962588506
24,1636148068921376768,Gaia DR3 604917423195641472,604917423195641472,896358500,2016.0,132.85687611938312,0.58061516,11.798238209412926,0.3228875,-0.02837203466783782,0.70237,-0.040394716,11.8302555,-10.922482414152164,0.6825471,-4.544703128416791,0.6424678,-0.36984953,-0.31265208,-0.12280113,-0.10495058,0.28531146,-0.007908721,0.10795641,0.17918836,0.05302961,-0.43050355,340,0,340,0,-0.016264351,375.4814,0.0,0.0,95,False,,1.1320993,0.12314932,-0.16040313,-0.16020459,-0.22081374,0.028346661,0.16370495,40,16,1.098358,43,7,0,0.05723877,21.581884,0,0,0.99837315,0.50312185,0.59275,0.34121156,0.19621325,-172.85143,10.640916,-55.527065,-13.656092,False,338,146.52244673368062,0.7610615,192.52379,20.272606,20,44.870725055391944,6.70306,6.6940656,21.208635,32,172.87986762110424,6.329694,27.312517,19.153534,1.4861245,0,1,0,1,1,2.0551014,0.93602943,1.119072,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.71327366439658,31.923859562175714,131.99068098900443,-5.614699234301346,False,False,0,False,False,False,False,False,False,False,False,3.2233827e-13,4.5599684e-09,0.99999964,,,,,,,,,,,,,,,,,,,,,,,0.013543554803288836
25,1636148068921376768,Gaia DR3 604917698074520320,604917698074520320,900158858,2016.0,132.8362190508644,0.10598692,11.808738405249853,0.058438364,1.325873944561088,0.12675388,10.460223,11.697016,-11.318279099910018,0.12708071,-2.95241205622662,0.0989815,-0.26400378,-0.1839103,-0.111538894,0.007941959,0.14643641,0.0363025,0.049595077,0.3290693,-0.14762427,-0.26332352,372,0,372,0,0.28606802,391.2778,0.0,0.0,31,False,1.337799,,,,,,,,43,18,0.18679114,45,9,0,0.0640454,13.70192,0,0,1.0096662,0.35435662,0.55028844,0.3279902,0.26141834,-177.30403,10.298795,-56.80368,-19.244656,False,352,1440.8828587009245,1.5000254,960.5723,17.790794,34,389.0857802021342,8.859912,43.91531,18.863428,35,1548.9548272589204,9.416933,164.48613,16.772799,1.3450369,0,1,0,2,0,2.0906296,1.0726337,1.0179958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.6920666538946,31.90989235134412,131.96826047197467,-5.610090345039605,False,False,0,False,False,False,False,False,True,True,False,1.0657475e-13,9.96971e-13,0.9996609,3818.6985,3798.2424,3835.0518,4.7373,4.7127,4.7725,-0.2255,-0.3354,-0.1419,602.0861,560.237,630.9864,0.6024,0.5713,0.625,0.419,0.3974,0.435,0.2379,0.2258,0.2465,MARCS,0.013553403230801639
26,1636148068921376768,Gaia DR3 604917625065211008,604917625065211008,1139794854,2016.0,132.84702966110643,0.042357028,11.796394766206399,0.023045043,1.2519023735041288,0.054835856,22.829996,11.304014,-10.970966665849096,0.055639327,-2.7237150221478927,0.03728575,-0.23710695,-0.005711277,-0.011377972,0.0098893065,0.17063239,0.08487379,-0.0023520873,0.44990772,-0.17713846,-0.19305773,373,0,373,0,1.6057799,430.10733,0.08287494,0.68675953,31,False,1.4602131,,,,,,,,43,17,0.08047177,45,8,0,0.09037928,12.737391,0,0,1.0588466,0.35894856,0.56995696,0.35234332,0.22475126,-178.64919,9.70522,-55.70743,-18.90209,False,386,6961.890811696437,3.2876666,2117.5781,16.08055,38,3072.1671302793875,21.331676,144.01901,16.61993,34,5703.88551152651,16.42963,347.17065,15.357469,1.2605846,1,0,1,0,0,1.2624617,0.539381,0.72308064,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.71049138320902,31.914334788524528,131.98186424903324,-5.619093342855947,False,False,0,True,False,False,False,False,True,True,False,1.0360651e-13,5.258194e-13,0.9998432,4650.4478,4631.1313,4670.8857,4.5551,4.531,4.5652,-0.0329,-0.0606,-0.0,833.5347,821.9686,867.8471,0.1018,0.0812,0.1252,0.079,0.0629,0.0971,0.0415,0.0331,0.0511,MARCS,0.01390802273798657
27,1636148068921376768,Gaia DR3 604917457556344320,604917457556344320,1193518142,2016.0,132.8635223036517,0.06801936,11.802757398041114,0.037530173,1.2571389989152442,0.08611525,14.598332,11.426017,-11.04712001927068,0.085541256,-2.9180481607346858,0.060089022,-0.30188602,-0.15223747,-0.19856259,0.07264547,0.15612267,0.108583845,-0.10034929,0.4111763,-0.26303244,-0.21440524,375,0,372,3,0.048939038,385.2407,0.0,0.0,31,False,1.3584452,,,,,,,,43,17,0.12548923,46,9,0,0.068041764,12.963499,0,0,1.0008982,0.33396104,0.56801265,0.28079984,0.22039689,-177.5153,11.903703,-56.2565,-17.796637,False,365,2951.9659898565537,2.1152048,1395.5935,17.012089,29,910.3313750636646,17.052956,53.382614,17.940544,26,2987.3204609552276,9.790643,305.11996,16.05969,1.3203579,0,1,0,0,0,1.8808537,0.92845535,0.9523983,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.71164744302283,31.931659723983962,131.99573722970715,-5.608581525531513,False,False,0,True,False,False,False,False,True,True,False,1.0378407e-13,5.298563e-13,0.9998262,4194.7856,4178.976,4204.9185,4.6665,4.6576,4.6755,0.0875,0.0287,0.1387,610.1721,597.6416,623.8346,0.7629,0.7321,0.7841,0.5467,0.5242,0.5622,0.2972,0.2853,0.3055,PHOENIX,0.015080289757886863
28,1636148068921376768,Gaia DR3 604917693779073280,604917693779073280,99683956,2016.0,132.83837198438843,0.41619313,11.821108300239162,0.20363572,1.304178659038271,0.46241248,2.8203795,12.449087,-12.252965940967082,0.46700922,-2.2010427547718394,0.34081548,-0.18278588,-0.34763095,0.060653146,0.2933617,0.1555673,0.18895558,-0.13512015,0.1787478,-0.33908686,-0.056534834,355,0,351,4,1.4127511,422.93484,0.7928255,0.93900883,95,False,,1.2112002,0.08104701,-0.24456923,-0.20767218,-0.08809618,-0.12563176,0.10984107,42,17,0.6525177,45,8,0,0.08177657,14.671035,0,0,1.0532786,0.45085058,0.5878231,0.30242342,0.24172637,-169.87766,7.683242,-54.008106,-15.639774,False,336,263.31662069223114,0.9035572,291.4222,19.636171,29,57.64964702827144,7.332137,7.862598,20.93655,32,309.6452894065896,7.427632,41.688293,18.520735,1.3948795,0,1,0,0,0,2.4158154,1.3003788,1.1154366,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.6798708642908,31.916983442801147,131.96692050449252,-5.597613297516293,False,False,0,False,False,False,False,False,False,False,False,3.085664e-13,3.421129e-12,0.9999795,,,,,,,,,,,,,,,,,,,,,,,0.015912171345848776
29,1636148068921376768,Gaia DR3 604918041671892352,604918041671892352,948230532,2016.0,132.86046098811008,0.013920163,11.822305410733648,0.007360915,1.1482388377692994,0.017031178,67.419815,11.035863,-10.752116040977233,0.017225692,-2.4864182536685666,0.012375325,-0.2446518,-0.054249436,-0.099987134,0.008807648,0.15261665,0.059408747,0.009167856,0.32321456,-0.1886595,-0.20903791,399,0,398,1,-0.109486304,394.11288,0.0,2.0275377e-15,31,False,1.5706466,,,,,,,,46,17,0.024804763,48,9,0,0.08027986,12.085141,0,0,0.99525034,0.34895447,0.5779333,0.31066397,0.23229934,-175.45653,9.68485,-55.30672,-15.987955,False,395,87186.1670691888,19.254227,4528.157,13.336247,43,48084.704802751854,26.313759,1827.3597,13.633525,41,55927.99692833029,23.2335,2407.2136,12.878822,1.1929954,0,1,0,1,0,0.75470257,0.29727745,0.45742512,33.449142,2.4922688,2,17,5,11,11.96575,,,870.9536,,6000.0,4.5,-0.5,111,,,,12.6406145,0.0853686,13,,NOT_AVAILABLE,215.6892503255174,31.93712067994486,131.98749961113356,-5.590584541254145,False,False,0,True,True,False,False,False,False,True,False,1.0355536e-13,5.1725383e-13,0.99984825,,,,,,,,,,,,,,,,,,,,,,,0.016009039207975632
30,1636148068921376768,Gaia DR3 604917526277417856,604917526277417856,148927697,2016.0,132.83731691387266,0.50395596,11.799741890268184,0.29085273,-0.36902481429609457,0.62529635,-0.5901599,2.8094156,-0.795286267003219,0.6122053,-2.6945009082353857,0.45282957,-0.31139654,-0.18809257,-0.2884909,0.1577475,0.2216121,0.19849028,-0.26324767,0.415328,-0.25763452,-0.2410741,379,0,378,1,0.21715763,395.5366,0.0,0.0,95,False,,1.584045,0.11379143,-0.100562274,-0.19580764,-0.2547076,-0.010330618,0.25480565,44,18,0.9208415,46,46,0,0.0722011,8.89229,1,0,1.0070736,0.36367422,0.5537852,0.3304699,0.23570439,-175.89395,10.808937,-55.49139,-19.71355,False,385,152.67959339587316,0.7131569,214.08977,20.227915,25,78.41840857183962,7.0291166,11.156225,20.602497,26,90.73851838784016,7.2312927,12.548036,19.853416,1.107921,0,1,0,1,0,0.74908066,0.3745823,0.37449837,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.70222120266183,31.90710209510345,131.97175630990364,-5.618456241693608,False,False,0,False,False,False,False,False,False,False,False,0.00015280105,3.2807663e-11,0.99984705,,,,,,,,,,,,,,,,,,,,,,,0.016105390793816392
31,1636148068921376768,Gaia DR3 604917698073661952,604917698073661952,327484685,2016.0,132.83290451845278,0.20633155,11.811325792496604,0.10874257,1.2013768231096174,0.24617073,4.8802586,11.127942,-10.795048813201682,0.25131473,-2.7014849033962096,0.174909,-0.25897336,-0.17009793,-0.27801162,0.092004895,0.17567766,0.13048014,-0.18751952,0.30578497,-0.29136407,-0.15559517,349,0,349,0,0.686738,390.205,0.44103357,0.9341348,95,False,,1.8017671,0.04394874,-0.11952519,-0.1581278,-0.21890005,-0.020378416,0.22191846,40,17,0.3648808,42,8,0,0.16007946,11.418255,0,0,1.0253539,0.35650456,0.57267356,0.3194948,0.2158272,-174.57503,9.302656,-54.367588,-19.128412,False,352,602.9159098376624,1.5008008,401.72946,18.736725,7,624.5978527571898,82.36134,7.5836287,18.34954,6,223.69893376308474,13.603014,16.444807,18.873735,1.4069902,0,0,0,0,0,-0.5241947,-0.38718414,-0.13701057,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.687698789889,31.908028890682342,131.96441667826733,-5.6084819577931615,False,False,0,False,False,False,False,False,False,False,False,2.9024545e-07,7.776698e-06,4.9932838e-05,,,,,,,,,,,,,,,,,,,,,,,0.016792272255528408
